1539 1139 7
246 164 7
875 1281 12
620 502 7
1387 390 5
219 1153 9
563 1785 27
814 763 8
117 618 16
1906 419 5
911 1294 6
985 1185 8
1947 1950 11
1405 431 7
1061 1342 8
905 1875 20
1795 1279 8
1456 1506 7
1165 148 9
175 1173 11
717 1054 7
619 1814 8
1003 1720 29
762 1693 8
1938 1962 8
1568 712 9
1810 1883 29
938 1920 11
1833 1303 11
1925 1839 10
826 752 7
84 654 6
21 1087 5
1433 868 30
1553 316 5
1768 880 4
336 1098 4
662 1585 7
866 1350 4
1806 1119 12
1893 1810 6
186 28 12
461 524 5
1327 1835 8
448 808 6
1368 921 12
757 29 7
120 631 4
1776 1440 6
655 1244 10
866 1623 8
1873 1674 6
1646 679 9
1406 1725 11
1407 1017 6
858 1722 5
1356 1564 8
1833 1313 7
120 1461 6
1837 1797 10
795 1614 4
97 1553 5
1040 404 20
1533 1199 8
1435 1679 15
488 996 11
690 823 7
1725 501 23
1775 1550 19
176 1525 8
61 228 17
885 1448 4
570 1560 16
1955 1733 21
1437 1121 9
166 372 30
1013 142 12
1062 1076 9
1234 260 6
942 1434 12
679 125 11
59 1126 6
622 1463 11
1194 1522 4
92 980 11
374 1073 11
1371 1487 6
465 1974 5
175 1887 19
1345 923 9
1902 1314 15
185 1407 11
607 1366 8
246 778 12
1572 1117 4
1786 76 13
471 1491 6
902 1856 8
1427 688 6
153 881 10
375 723 12
710 854 7
1759 1038 8
457 47 9
17 1611 11
220 861 11
1875 1963 9
1447 1124 9
1409 508 8
865 591 9
412 275 11
1260 1020 5
985 1808 8
392 514 4
649 1802 4
686 770 12
1082 690 8
1811 385 8
790 1466 29
400 1045 9
1372 364 12
503 1366 6
1093 1674 15
703 980 11
1706 491 9
324 1188 27
1559 1153 11
1163 138 8
687 718 20
15 1787 11
1530 1209 10
1893 1774 9
983 1323 5
1858 1544 9
1243 223 29
1338 1464 8
589 748 6
360 18 9
260 409 10
1022 481 10
1401 1693 5
1197 1639 10
488 29 16
1555 1016 4
475 1966 11
1841 71 7
435 239 7
1465 519 7
1582 19 7
1893 806 7
1557 541 12
1383 1684 10
477 496 6
633 294 10
376 46 4
1581 1959 8
1090 1324 8
764 270 6
1675 1619 10
1479 1242 8
1059 51 6
839 1342 5
538 681 7
948 711 7
766 1457 12
226 1575 6
177 1544 27
943 1393 16
1408 758 11
85 1828 11
1888 256 11
1531 1147 20
1282 1357 4
538 1750 11
1660 268 4
166 1261 6
1877 1810 15
1739 40 7
637 943 12
120 1620 5
1448 1779 6
765 1633 9
358 802 5
1575 153 20
890 307 4
373 885 19
500 106 11
785 1488 8
544 372 8
1392 894 26
887 1335 10
646 1694 5
1159 1804 8
1154 1853 5
124 66 21
1602 316 19
53 89 8
1 1396 7
529 915 7
1232 200 6
977 311 5
559 1497 5
1580 724 8
83 1478 12
351 232 10
138 1268 9
62 306 5
510 1999 6
1877 1296 4
1105 479 11
279 1833 8
179 52 11
1330 1148 11
1837 843 23
1779 898 7
999 1026 9
1506 1174 5
1590 1394 6
135 330 8
1193 239 30
289 215 8
680 844 4
1007 682 5
1331 1039 6
498 1992 7
1294 711 6
350 1700 9
1284 1211 7
927 1591 8
929 1141 10
387 390 5
275 714 6
891 1989 8
1186 736 5
1407 1912 6
996 1702 8
989 492 4
197 1942 8
793 35 7
683 1715 13
649 777 4
1074 1650 29
187 1821 10
1641 1985 8
81 979 7
1718 980 7
1277 1953 8
281 1042 11
1274 1304 9
1559 1124 23
1693 530 7
1867 1552 7
438 994 11
427 1232 5
1297 306 4
1833 142 12
361 1780 9
262 1872 6
376 1087 8
826 952 8
1111 1680 30
112 1923 11
370 1839 9
44 1652 9
1306 1722 8
1824 83 9
834 1437 8
580 75 29
817 1978 7
845 1773 16
396 889 8
793 1441 5
303 1201 11
1221 804 4
896 46 5
453 1191 8
1605 1588 6
716 1988 7
1540 296 5
172 1367 7
609 599 19
741 222 10
777 1415 6
1818 1871 4
1607 1376 7
164 1634 12
1130 552 27
758 904 5
266 1208 12
403 1674 8
996 774 21
262 1534 10
226 1787 9
98 1872 11
502 751 8
817 604 10
1650 1589 11
1798 1537 7
883 1434 11
1348 1937 7
1440 353 13
930 1537 8
1724 416 10
962 450 4
691 1364 9
1934 14 6
1208 1576 23
648 73 8
67 1993 10
1520 491 10
859 1931 6
282 235 13
1425 1890 4
1363 1584 6
131 1908 5
651 884 4
1022 1934 6
90 768 11
87 678 7
975 395 6
1462 778 11
494 1808 5
1822 1556 19
488 1702 8
927 1155 21
572 405 8
453 1942 8
1434 1234 10
1019 1716 11
1913 405 10
1224 233 8
1592 769 10
267 143 11
950 1430 9
1315 1998 6
1087 117 7
1473 247 11
1522 962 8
1828 529 12
804 752 6
1467 1293 11
64 1788 9
208 566 8
1600 420 8
561 830 8
749 1803 7
1906 647 4
479 1973 12
301 1546 4
969 263 10
84 230 8
803 492 5
366 332 13
70 649 4
783 1171 11
1079 707 6
1580 1977 8
1647 480 5
67 776 8
1916 1497 6
654 231 8
1996 1708 5
836 192 5
1544 243 13
1793 1696 6
1432 531 10
1451 1871 6
1495 1005 7
1631 775 8
355 1559 11
1149 1465 20
81 1056 13
1307 822 7
519 384 6
72 845 6
1069 1620 6
927 629 10
1162 897 9
907 151 7
1638 1798 6
477 601 7
1914 1834 6
178 1112 5
105 1021 8
1882 1009 7
279 1183 9
1698 340 11
1708 870 4
529 763 26
354 1386 7
1264 856 15
831 66 13
635 1211 5
1367 1940 7
963 837 6
479 188 6
17 1355 11
1787 1889 12
1086 876 6
1951 74 4
1878 193 6
592 917 6
276 176 9
1632 1749 7
218 1242 9
789 897 8
815 1903 10
247 1619 17
419 1394 5
1376 615 5
1930 1546 4
678 468 27
1918 552 9
1949 300 20
1248 1311 8
133 1374 8
719 1956 5
1285 1244 10
1940 601 4
586 278 12
250 1459 9
162 1248 11
1931 198 8
487 513 7
1457 1601 8
930 735 8
452 692 10
1420 1030 12
1435 562 7
164 45 7
738 1759 4
1371 397 10
1999 1620 8
826 1124 8
1435 129 20
966 1792 9
1240 51 7
1778 1381 11
1659 466 6
833 468 12
1184 1330 10
936 1394 6
287 553 12
1698 1849 12
1406 310 8
639 1108 10
676 1322 8
586 2002 6
511 1642 5
293 1453 8
862 1499 20
92 662 12
1907 1014 9
50 882 12
1560 1310 17
1920 849 10
1057 29 11
511 1109 5
1433 1568 8
1240 643 5
1726 1032 26
520 1600 9
32 1655 7
164 945 17
1984 429 6
1066 1421 4
1749 255 27
1538 232 10
714 994 12
1369 814 9
1612 1065 6
844 1175 7
738 1050 6
1784 677 5
1686 852 9
347 675 11
1057 1748 7
1236 1402 6
506 807 8
728 1214 7
114 1468 12
1893 285 7
764 1212 6
1428 57 8
1808 577 7
133 1800 11
1125 1313 12
335 944 4
803 487 7
1764 1879 30
1683 1023 20
1428 830 8
1470 1044 26
686 690 6
1527 966 6
1827 1708 7
1259 829 6
168 159 7
1004 1864 10
742 1626 16
249 1656 11
943 806 12
378 233 9
1177 1614 8
935 1730 12
1111 67 8
415 359 17
1757 1992 7
802 59 5
441 1128 8
1333 283 7
1866 954 9
1691 530 5
1312 25 6
139 181 4
1262 1792 12
2000 1023 11
1447 1770 7
180 630 12
1316 1377 8
1519 100 7
79 1855 12
978 1494 7
740 1551 7
273 1264 4
1321 421 5
1094 286 6
1461 732 11
518 1385 6
396 1258 8
442 52 11
876 1385 4
36 382 11
1591 675 11
961 1492 4
975 1256 7
1629 1872 11
767 1181 6
1520 1984 17
1002 402 12
1501 1674 4
1613 1534 9
1528 292 7
1031 1541 26
973 1442 6
1301 603 5
1487 1748 27
1897 740 5
1917 924 7
1185 1825 6
1568 1327 9
1341 1172 5
756 1192 4
442 1653 11
610 675 7
74 140 6
1031 1009 13
1244 1737 11
489 283 6
1112 818 5
132 482 30
571 629 7
39 1206 8
1045 1053 7
1230 1210 9
463 653 10
895 1791 11
1483 1484 17
139 1967 8
1849 672 8
493 1615 11
680 958 8
210 149 7
567 1056 11
183 306 4
1761 1033 19
1366 496 6
1575 411 8
436 1924 20
1448 527 7
1758 93 5
1645 604 8
935 490 6
702 716 5
591 1721 11
214 1403 8
499 308 26
1905 854 5
399 355 11
1008 1759 5
1095 1583 17
1508 1516 8
345 1806 7
1582 1063 12
647 1640 8
1491 1973 6
1934 481 10
771 93 8
886 1780 23
625 1682 7
803 989 6
1745 48 17
578 314 8
1859 1387 4
1511 383 11
1026 626 10
306 1485 4
367 489 13
183 1117 15
363 1598 11
36 974 19
1516 572 11
1417 754 11
464 38 8
1306 1593 4
964 1144 20
124 991 10
445 1657 5
970 476 5
157 1588 11
1074 1210 9
1158 34 12
81 1044 8
1546 1905 6
1979 1687 8
473 1789 12
1990 592 9
1937 1008 4
1428 1276 7
328 1588 7
89 1535 7
1393 1500 17
169 331 6
1210 1558 11
1039 690 6
801 1248 6
438 606 11
913 1700 10
1135 1768 11
638 1444 8
442 1062 12
79 1963 10
879 1262 8
796 77 11
1617 1497 6
461 1985 8
1078 1539 8
1476 577 5
1064 1445 15
1921 642 5
1088 344 5
534 613 4
1490 122 4
912 1345 7
1871 1681 7
809 1466 8
1106 1087 7
1312 1819 8
342 947 4
177 939 9
1689 1016 7
1875 244 23
1417 1662 16
860 782 8
892 1685 7
460 400 8
1234 1705 12
172 1270 8
1662 863 17
556 1086 6
790 1676 9
1077 130 8
34 66 12
310 1042 11
1195 1387 7
1717 489 11
1861 543 6
737 764 4
1540 1992 6
116 393 9
238 66 8
1147 1832 8
468 549 9
969 370 21
506 1879 15
1157 650 7
948 911 17
350 695 11
1477 94 9
403 635 8
3 130 29
992 1200 11
826 501 8
1986 1065 4
1347 851 4
753 1608 8
694 1192 4
1578 1813 5
756 146 7
1949 506 4
1367 305 4
970 1373 6
432 1141 6
1997 458 11
169 157 9
1822 1733 11
995 1134 10
660 1236 11
475 1599 8
1669 941 8
1410 1809 7
775 1301 8
550 1502 8
1160 1846 26
1249 688 6
786 524 7
1764 1058 9
1738 258 8
1651 1919 6
1806 733 7
1831 1105 8
229 688 4
632 880 6
464 103 9
1732 184 5
999 1944 7
276 1454 26
1288 571 7
886 193 10
1028 1765 4
319 1008 5
798 268 5
1036 190 20
430 1266 7
1515 348 5
429 1788 6
423 645 27
897 1300 12
765 235 8
212 897 9
66 294 9
697 235 11
1060 745 29
1977 508 29
562 288 5
1191 769 7
167 1555 7
826 848 8
329 789 11
1043 1277 4
273 1723 20
987 372 7
1608 91 11
2001 1005 4
544 1318 4
1390 868 6
1358 1260 5
838 1217 5
581 1944 13
324 1349 8
1866 1991 6
1754 1474 8
375 1611 16
486 1549 6
520 1471 10
1177 5 6
715 1432 11
627 693 20
1858 875 9
1902 860 6
666 1772 8
1329 1790 8
1805 1511 12
1398 1355 9
1384 1766 8
1542 200 5
793 782 8
1980 698 5
1603 248 10
556 2 8
1856 1825 5
231 842 9
1965 750 11
1274 1701 11
703 1747 7
804 306 8
1252 77 8
767 677 4
144 1206 7
33 161 6
273 238 15
1444 1747 10
1401 403 6
516 100 7
965 1984 10
1495 465 6
713 1220 4
1933 714 12
1105 1973 12
12 313 13
1704 988 6
213 1958 5
41 1498 27
499 1879 7
1272 838 11
535 1684 17
866 1027 5
1030 745 9
1948 1298 11
305 496 7
1273 526 5
1712 1447 30
335 89 7
930 1276 6
1942 1342 7
107 931 7
772 1447 7
1482 626 7
237 1254 7
1839 791 11
1259 49 9
1243 1865 9
1770 369 8
890 1145 6
68 546 5
1661 710 6
385 1869 8
1258 1357 7
758 1578 5
1855 114 19
1055 1239 7
98 570 12
973 1066 6
1396 1513 6
1690 45 6
1187 1282 7
96 1344 6
912 1131 13
1456 200 5
1264 163 15
956 1805 10
1652 18 10
806 1883 9
1876 524 7
1816 923 9
1711 283 12
120 732 5
1433 1449 7
938 1137 16
335 890 8
1886 1620 6
1536 661 30
750 1340 6
1131 86 6
225 1140 8
1939 1338 4
1745 1834 7
1014 1044 7
610 1891 9
1901 1771 6
1170 1373 5
1980 1220 4
172 790 8
921 927 11
809 741 11
526 1874 8
170 583 7
1186 1237 6
1052 808 6
988 1587 6
1035 1947 9
1288 1548 12
297 1795 8
165 350 7
944 1524 7
1769 1349 17
494 681 6
1520 609 12
226 1218 30
798 986 6
1315 1851 9
1481 643 5
191 497 21
1456 1765 8
74 603 4
1906 57 8
1031 823 11
582 1244 9
1127 584 8
957 1500 6
1549 415 8
131 1415 6
364 799 9
814 85 7
904 1772 5
1384 1177 6
542 573 6
1433 1695 6
1067 1987 9
1836 543 4
1076 1026 12
602 144 6
1668 1048 11
184 173 5
610 1155 7
1090 293 9
758 336 5
1338 1363 8
1501 1065 8
1203 1481 6
1292 235 13
747 1293 7
1563 1909 5
929 1611 26
561 802 5
14 1556 27
859 712 12
1493 688 5
11 1562 26
893 1881 11
1092 1631 4
70 1035 8
1817 1680 15
1338 669 8
301 1511 15
1823 1024 7
311 1387 6
482 1030 7
217 188 8
52 549 8
695 353 6
1404 1541 8
1746 1113 12
1754 1601 9
264 1657 7
1699 1041 11
857 1405 6
1545 948 9
441 1765 7
253 1080 8
411 1935 26
1219 806 19
1152 163 30
999 468 7
1138 1021 13
1025 435 12
355 554 9
233 714 11
1902 1205 4
1963 244 12
1912 402 9
396 601 4
776 150 6
1262 1884 11
1990 1440 9
346 723 7
599 1114 12
805 277 8
1920 1646 21
979 18 9
1982 582 8
1226 73 9
354 446 11
1144 192 5
1360 891 11
909 1267 10
28 497 12
746 292 8
277 986 4
241 844 5
755 1235 5
1214 1518 11
1922 245 6
216 168 7
1335 1392 12
507 911 11
1433 1302 20
163 1300 9
1535 565 6
413 572 11
813 470 6
371 1543 5
1189 1775 10
1410 820 17
372 1136 9
1176 1109 4
1138 1529 9
710 1905 4
823 1961 27
1083 554 7
621 1690 11
120 722 8
1434 1469 23
251 897 9
1579 478 6
1538 351 6
52 861 9
1344 688 7
208 1096 11
878 1710 8
655 107 6
576 1095 8
582 196 8
1477 92 8
1866 175 10
737 772 8
1276 764 7
1476 880 4
364 1868 9
1582 1047 10
874 1256 6
737 1297 5
448 1815 8
1237 944 7
301 201 8
1415 1908 4
800 599 10
875 707 6
1296 642 7
272 1912 11
1973 1509 12
1902 511 6
4 521 5
1863 124 11
971 120 7
307 53 8
951 1409 11
1799 476 4
702 601 5
1949 790 15
1510 39 5
525 1030 7
123 1550 12
727 1315 30
653 313 6
970 534 6
1653 52 6
478 444 7
1820 429 13
1898 315 11
25 1507 4
174 1744 12
1206 384 4
1174 1247 7
1149 1464 15
804 735 7
1683 1074 30
1524 492 4
899 1430 10
807 1641 6
27 1924 11
976 1054 11
1167 1673 7
1669 65 16
531 987 12
452 1108 17
1663 1908 4
1713 46 7
341 1517 6
729 296 4
1163 1380 20
1351 1950 12
625 1613 6
1346 110 11
887 407 21
1069 1886 4
682 795 5
309 691 12
1113 662 9
570 1592 11
1606 1516 29
711 950 12
1347 1517 8
1090 1560 26
229 1782 6
1929 14 7
1527 1097 10
858 755 6
246 1462 11
524 476 8
1616 709 12
1212 1072 4
1263 797 8
424 450 4
446 118 5
799 1032 7
1337 1441 6
528 1179 12
1652 338 7
638 583 12
1586 1083 9
1894 401 11
550 1390 30
1400 686 11
157 563 17
885 527 7
361 407 7
1379 474 6
741 588 10
1597 28 7
460 1601 11
1363 530 6
1784 1181 7
1330 1230 11
1514 1340 6
744 685 8
1419 515 9
74 1301 7
507 334 27
802 699 5
668 1919 5
173 1974 4
857 717 30
76 1889 6
1241 950 11
674 916 11
351 49 8
1949 1641 4
1059 841 5
647 1344 4
217 708 27
720 247 7
374 382 17
1660 298 6
440 1161 8
1972 1981 7
1235 51 6
704 1700 9
1330 252 19
158 449 6
1604 1127 5
1124 588 10
1753 643 4
1617 1643 4
181 1507 5
1988 1940 6
85 1989 9
704 353 9
971 1999 7
1669 1011 8
1080 1301 6
305 955 8
1959 1983 10
1800 1033 10
1460 852 11
1183 189 12
1020 1742 6
1001 889 6
1164 404 12
1447 302 7
556 216 15
946 249 12
1438 686 9
163 66 7
568 1210 10
1503 1819 4
745 1847 11
197 65 7
581 999 7
1209 110 7
1440 704 7
1392 1108 7
146 1708 5
1648 1067 19
1498 29 8
124 1370 10
1530 287 9
559 1379 7
1482 1076 10
612 580 6
1852 1098 8
1767 692 9
419 1192 4
1023 1223 9
809 630 12
807 772 15
545 332 9
108 634 19
710 537 5
1541 690 17
1889 1621 12
1457 460 9
1817 1035 15
1548 1854 10
1232 1385 5
411 560 9
1427 325 5
535 640 12
1384 1804 5
1114 1727 11
1986 615 8
607 319 4
1143 236 30
1191 1872 11
520 1950 9
1315 950 7
1610 1605 13
1380 528 9
558 399 7
216 263 7
1657 1740 7
1879 1796 7
494 1807 5
311 983 4
158 338 19
1342 1555 7
1726 610 7
494 902 6
1794 1081 11
1764 1198 6
1422 86 11
1937 1001 8
1116 384 6
435 1903 7
1675 429 8
1907 1044 26
50 1913 7
37 671 7
1726 1155 13
1704 98 8
998 771 4
1836 896 5
1186 884 5
1116 1623 4
866 1741 7
97 1643 4
762 358 7
1051 776 13
1590 325 4
960 706 10
760 1377 8
256 910 6
575 80 8
2003 130 8
971 685 8
1034 1722 8
1426 818 19
405 952 12
754 1361 10
1079 679 10
297 326 15
737 1276 4
826 657 8
226 1532 8
605 1487 11
225 1165 7
347 1368 6
1492 1010 5
504 1702 8
936 127 4
242 725 17
922 1721 12
196 1244 9
1982 1243 8
1520 599 7
13 1311 8
1171 368 10
24 528 9
1602 1229 7
304 1603 11
226 333 9
622 829 11
1407 165 9
1725 1991 10
1325 1654 27
687 877 6
628 1380 12
1461 1644 7
1802 1092 8
544 1418 4
840 1073 9
705 1719 10
1506 1578 6
906 181 5
348 603 4
1960 624 9
463 313 13
1533 939 9
539 9 16
431 1460 12
1946 443 5
1040 116 8
284 19 10
162 1397 11
612 1733 7
189 1777 10
1447 790 6
807 1316 4
1323 971 6
1908 1080 7
546 1807 8
1566 1514 10
212 747 8
1157 543 7
302 1676 9
575 409 9
378 888 6
1628 797 6
177 707 8
1986 699 4
134 956 23
239 1270 6
1964 994 7
89 1992 5
1692 816 9
1262 1101 7
1854 1599 6
1231 1015 7
626 581 12
1039 199 6
273 1257 6
1642 1547 6
1949 534 6
1171 31 6
250 439 6
1132 100 16
1198 914 8
1801 1623 10
1060 730 8
1918 1964 30
1789 1046 9
1926 1885 7
605 725 7
1749 269 11
1431 432 10
185 134 12
137 1366 5
1068 316 5
1939 1317 20
1027 898 8
765 1884 26
121 768 12
579 753 11
276 1928 9
449 1420 12
801 859 6
933 1267 10
542 111 10
1149 793 7
1380 757 11
640 1011 19
876 1904 5
1398 912 9
659 1240 6
766 863 6
570 822 12
962 1192 15
1976 642 8
1529 34 7
1348 330 4
1585 1718 17
153 1047 9
1068 867 7
1425 1850 7
1505 1218 7
1111 1051 6
112 547 6
1817 427 20
298 60 5
71 736 7
1746 28 12
55 1765 6
548 1247 8
165 383 17
1323 631 8
1259 1538 6
1388 1091 10
1945 579 12
434 1005 5
1203 288 7
220 678 17
856 800 9
1278 616 10
634 734 12
1523 1137 26
154 1536 6
1445 1663 8
1377 1373 7
1842 271 4
748 938 12
1466 1770 11
327 779 6
516 192 19
1399 472 5
595 1766 16
1801 893 5
1472 437 7
438 888 11
1459 1619 6
1951 1175 7
731 1393 7
1699 553 7
46 543 6
903 30 12
1774 381 10
1444 58 13
1019 1936 16
888 714 9
211 1153 12
815 1664 21
1390 386 7
1753 1358 4
1270 1664 8
1418 54 8
667 353 13
